Latitude,Longitude,Name,Description,Icon,ep_Circle,PolygonFillType
39.26668,-77.70682,LOUDON_04,VA,98,200,1060
39.07797,-77.55750,LOUDON_05,VA,98,100,0
39.06317,-77.88913,LOUDON_06,VA,98,800,0
39.00215,-77.44377,LOUDON_07,VA,98,100,840
38.05419,-77.79445,LOUISA_01,VA,98,250,0
38.72102,-77.51510,MANASSAS (IC)_01,VA,98,100,0
37.18653,-80.54194,MONTGOMERY_01,VA,98,200,1060
37.22555,-80.42216,MONTGOMERY_02,VA,98,100,840
37.18478,-80.52110,MONTGOMERY_03,VA,98,200,0
37.15251,-76.57757,NEWPORT NEWS (IC)_01,VA,98,200,1060
37.09447,-76.48161,NEWPORT NEWS (IC)_02,VA,98,200,1060
37.13020,-76.49168,NEWPORT NEWS (IC)_03,VA,98,100,0
36.98824,-76.43718,NEWPORT NEWS (IC)_04,VA,98,200,1060
36.94331,-76.30152,NORFOLK (IC)_01,VA,98,200,1060
36.89411,-76.20042,NORFOLK (IC)_02,VA,98,200,0
36.93747,-76.28928,NORFOLK (IC)_03,VA,98,200,0
36.85325,-76.28988,NORFOLK (IC)_04,VA,98,100,840
37.06036,-77.95711,NOTTOWAY_01,VA,98,200,1060
38.30695,-77.91971,ORANGE_01,VA,98,100,840
37.04133,-79.53595,PITTSYLVANIA_01,VA,98,250,0
36.88889,-76.35906,PORTSMOUTH (IC)_01,VA,98,200,1060
37.25317,-77.33597,PRINCE GEORGE_01,VA,98,200,1060
38.52917,-77.44585,PRINCE WILLIAM_01,VA,98,100,840
38.51374,-77.30512,PRINCE WILLIAM_02,VA,98,200,1060
38.75325,-77.50372,PRINCE WILLIAM_03,VA,98,100,840
37.13735,-80.67848,PULASKI_01,VA,98,100,0
37.53883,-77.43340,RICHMOND (IC)_01,VA,98,100,840
37.27107,-79.94499,ROANOKE (IC)_01,VA,98,100,840
37.27262,-79.99935,ROANOKE (IC)_02,VA,98,100,840
37.32591,-79.97870,ROANOKE (IC)_03,VA,98,100,0
37.35379,-79.95255,ROANOKE_01,VA,98,100,840
36.83556,-81.50388,SMYTH_01,VA,98,100,840
38.39811,-77.45547,STAFFORD_01,VA,98,100,0
37.16296,-76.68610,SURRY_01,VA,98,250,0
36.82274,-76.03190,VIRGINIA BEACH (IC)_01,VA,98,200,0
36.91554,-76.15455,VIRGINIA BEACH (IC)_02,VA,98,200,1060
36.77764,-76.00709,VIRGINIA BEACH (IC)_03,VA,98,200,0
36.75414,-76.06039,VIRGINIA BEACH (IC)_04,VA,98,100,840
37.27108,-76.71629,WILLIAMSBURG (IC)_01,VA,98,100,840
37.24498,-76.58455,YORK_01,VA,98,200,1060
37.28708,-76.61427,YORK_02,VA,98,200,1060
37.31279,-76.63822,YORK_03,VA,98,200,0
18.33731,-64.97333,SAINT THOMAS_01,VI,98,100,0
44.47196,-73.15328,CHITTENDEN_01,VT,98,200,0
44.50023,-73.16434,CHITTENDEN_02,VT,98,200,1060
44.26243,-72.58051,WASHINGTON_01,VT,98,100,840
44.33181,-72.75411,WASHINGTON_02,VT,98,100,840
42.77979,-72.51370,WINDHAM_01,VT,98,250,0
46.55580,-119.55026,BENTON_01,WA,98,250,0
46.47478,-119.33673,BENTON_02,WA,98,250,0
46.34755,-119.30169,BENTON_03,WA,98,200,1060
45.62559,-122.67573,CLARK_01,WA,98,200,0
47.20474,-119.31631,GRANT_01,WA,98,200,0
48.35184,-122.65596,ISLAND_01,WA,98,200,0
48.05323,-122.72622,JEFFERSON_01,WA,98,200,1060
47.60699,-122.33480,KING_01,WA,98,800,1690
47.52997,-122.30194,KING_02,WA,98,100,0
47.44989,-122.31178,KING_03,WA,98,100,0
47.28701,-122.18838,KING_04,WA,98,200,1060
47.61446,-122.19297,KING_05,WA,98,100,840
47.49314,-122.21575,KING_06,WA,98,100,0
47.64213,-122.13357,KING_07,WA,98,100,840
47.72499,-122.71436,KITSAP_01,WA,98,250,0
47.74292,-122.73177,KITSAP_02,WA,98,250,0
47.56611,-122.54564,KITSAP_03,WA,98,200,1060
47.55577,-122.65208,KITSAP_04,WA,98,200,1060
47.69744,-122.62125,KITSAP_05,WA,98,200,1060
47.55907,-122.63532,KITSAP_06,WA,98,200,1060
47.72499,-122.71436,KITSAP_07,WA,98,200,0
47.74292,-122.73177,KITSAP_08,WA,98,200,0
47.07921,-122.58077,PIERCE_01,WA,98,100,0
47.13768,-122.47648,PIERCE_02,WA,98,100,0
47.11908,-122.56484,PIERCE_03,WA,98,200,1060
47.12184,-122.50424,PIERCE_04,WA,98,200,1060
47.25532,-122.44310,PIERCE_05,WA,98,200,1060
47.25575,-122.39516,PIERCE_06,WA,98,100,840
48.47018,-122.55945,SKAGIT_01,WA,98,100,840
47.90700,-122.28158,SNOHOMISH_01,WA,98,100,0
47.98834,-122.22328,SNOHOMISH_02,WA,98,200,1060
48.20369,-121.91699,SNOHOMISH_03,WA,98,200,1060
47.79005,-122.23665,SNOHOMISH_04,WA,98,200,1060
47.89214,-122.29653,SNOHOMISH_05,WA,98,100,0
47.61903,-117.53522,SPOKANE_01,WA,98,100,0
47.61506,-117.65581,SPOKANE_02,WA,98,200,0
47.70291,-117.57737,SPOKANE_03,WA,98,200,0
47.59304,-117.29887,SPOKANE_04,WA,98,100,0
47.65423,-117.41998,SPOKANE_05,WA,98,200,1060
47.03585,-122.90496,THURSTON_01,WA,98,100,840
48.88646,-122.73637,WHATCOM_01,WA,98,100,840
48.82928,-122.69403,WHATCOM_02,WA,98,100,840
46.69015,-92.07129,BEAR_01,WI,98,100,840
44.51355,-88.01270,BROWN_01,WI,98,100,840
44.48483,-88.13215,BROWN_02,WI,98,100,0
43.13380,-89.34162,DANE_01,WI,98,200,0
43.07474,-89.38454,DANE_02,WI,98,200,1060
43.81563,-88.47752,FOND DU LAC_01,WI,98,100,840
43.93924,-90.25316,JUNEAU_01,WI,98,200,0
44.34416,-87.53648,KEWAUNEE_01,WI,98,250,0
44.28527,-87.54581,MANITOWOC_01,WI,98,250,0
45.09933,-87.61967,MARINETTE_01,WI,98,100,840
43.04176,-87.90980,MILWAUKEE_01,WI,98,100,840
42.94461,-87.89528,MILWAUKEE_02,WI,98,200,1060
44.03337,-90.67653,MONROE_01,WI,98,200,1060
44.34472,-88.60621,OUTAGAMIE_01,WI,98,100,0
44.51290,-89.55394,PORTAGE_01,WI,98,100,840
43.05186,-88.25999,WAUKESHA_01,WI,98,100,840
39.40236,-77.98300,BERKELEY_01,WV,98,200,0
39.32645,-80.26495,HARRISON_01,WV,98,200,1060
38.24203,-81.55327,KANAWHA_01,WV,98,250,1170
38.35048,-81.63252,KANAWHA_02,WV,98,200,1060
38.37601,-81.59289,KANAWHA_03,WV,98,200,1060
38.33619,-81.61219,KANAWHA_04,WV,98,100,840
38.91818,-81.91188,MASON_01,WV,98,250,0
39.54925,-78.84573,MINERAL_01,WV,98,200,1060
39.61531,-78.76148,MINERAL_02,WV,98,100,0
40.17680,-80.64605,OHIO_01,WV,98,200,0
39.44607,-79.67099,PRESTON_01,WV,98,200,1060
38.52674,-81.91326,PUTNAM_01,WV,98,250,0
38.95450,-79.97912,RANDOLPH_01,WV,98,200,1060
39.34496,-81.43929,WOOD_01,WV,98,200,0
42.15582,-106.90839,CARBON_01,WY,98,250,0
41.77522,-107.09401,CARBON_02,WY,98,100,840
41.62918,-104.13205,GOSHEN_01,WY,98,800,0
41.63844,-104.05449,GOSHEN_02,WY,98,800,0
41.65925,-104.24221,GOSHEN_03,WY,98,800,0
41.00370,-104.06572,LARAMIE_01,WY,98,800,0
41.07027,-104.06842,LARAMIE_02,WY,98,800,0
41.08639,-104.18389,LARAMIE_03,WY,98,800,0
41.13740,-104.06132,LARAMIE_04,WY,98,800,0
41.14179,-104.88007,LARAMIE_05,WY,98,800,0
41.17349,-104.30158,LARAMIE_06,WY,98,800,0
41.21513,-104.38945,LARAMIE_07,WY,98,800,0
41.24259,-104.25235,LARAMIE_08,WY,98,800,0
41.29002,-104.34802,LARAMIE_09,WY,98,800,0
41.30293,-104.07952,LARAMIE_10,WY,98,800,0
41.31772,-104.17512,LARAMIE_11,WY,98,800,0
41.35990,-104.35022,LARAMIE_12,WY,98,800,0
41.38789,-104.07864,LARAMIE_13,WY,98,800,0
41.41748,-104.19508,LARAMIE_14,WY,98,800,0
41.41967,-104.28447,LARAMIE_15,WY,98,800,0
41.43933,-104.09098,LARAMIE_16,WY,98,800,0
41.50320,-104.12645,LARAMIE_17,WY,98,800,0
41.32911,-104.26568,LARAMIE_18,WY,98,200,0
41.14179,-104.88007,LARAMIE_19,WY,98,200,0
41.17470,-104.86372,LARAMIE_20,WY,98,200,1060
41.12735,-104.79047,LARAMIE_21,WY,98,100,840
41.14025,-104.82026,LARAMIE_22,WY,98,100,840
42.85823,-106.24281,NATRONA_01,WY,98,100,840
41.54085,-109.13263,SWEETWATER_01,WY,98,100,840
41.52373,-109.46118,SWEETWATER_02,WY,98,100,840
