Latitude,Longitude,Name,Description,Icon,ep_Circle,PolygonFillType,,,,,,,,,,,
36.51611,-89.56311,TPP NEW MADRID NEW MADRID MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.50978,-89.56493,NORANDA NEW MADRID MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.51570,-89.56704,ELECTRICAL SUBSTATION NEW MADRID,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.22531,-89.57075,CAPE GIRARDEAU REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.01816,-89.57486,NS TOFC/COFC MEMPHIS ROSSVILLE TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.52305,-89.58368,NG COMPRESSOR STATION TXGS COVINGTON TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.82330,-89.58910,TPP INTERSTATE SPRINGFIELD IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.66228,-89.59156,NS EAST PEORIA YARD IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.69264,-89.59288,PEORIA CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.65670,-89.60055,NS EAST PEORIA SHOP IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.75517,-89.60153,TPP DALLMAN SPRINGFIELD IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.37960,-89.60246,NASA STENNIS SPACE CENTER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.37433,-89.60344,NASA SPACE CENTER (STENNIS) MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.77889,-89.60526,ILLINOIS STATE EOC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.77444,-89.60685,TPP NELSON ENERGY CENTER ROCK FALLS IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.93958,-89.60773,CN WAUSAU YARD WI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.11448,-89.61263,MISSISSIPPI RIVER I-155 TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.87893,-89.62238,TPP SIKESTON POWER STATION SIKESTON MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.63194,-89.62483,ILLINOIS WATERWAY LOCK & DAM (PEORIA),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.92628,-89.62700,WAUSAU DOWNTOWN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.63285,-89.63090,NG COMPRESSOR STATION PANH GLENARM IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.07053,-89.63920,NG COMPRESSOR STATION TETC ORAN MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
42.68636,-89.64080,NG COMPRESSOR STATION NNAT BELLVIEW WI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.79907,-89.64451,SPRINGFIELD CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.64188,-89.64839,LIBERTY STEEL PEORIA IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.85831,-89.64937,TPP WESTON ROTHSCHILD WI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.85833,-89.64944,WISCONSIN PUBLIC SERVICE WAUSAU WI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.79835,-89.65497,ILLINOIS STATE CAPITOL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.59566,-89.66305,TPP E D EDWARDS BARTONVILLE IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.77762,-89.66678,CENTRAL WISCONSIN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.27819,-89.66724,TPP PRAIRIE STATE GENERATING STATION MARISSA IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.84949,-89.66753,POL STORAGE CAPITAL ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.84789,-89.66772,CAPITAL ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.81848,-89.66952,ILLINOIS NG JFHQ SPRINGFIELD IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.01470,-89.67530,TPP ATTALA SALLIS MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.74283,-89.67628,WHITESIDE COUNTY - JOS H BITTORF FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
39.84422,-89.67808,ABRAHAM LINCOLN CAPITAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.54081,-89.67997,TPP POWERTON PEKIN IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.65983,-89.68156,ILLINOIS ARNG AASF3 PEORIA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.71087,-89.68594,MISSISSIPPI ARNG CAMP MCCAIN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.66419,-89.69325,GENERAL DOWNING - PEORIA INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.66048,-89.69551,182ND AW (C-130H),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.66124,-89.70014,POL STORAGE PEORIA ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.66233,-89.70475,PEORIA ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.78582,-89.71126,STERLING STEEL STERLING IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.94117,-89.71372,NUCOR STEEL BLYTHVILLE AR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.16000,-89.72394,ILLINOIS ARNG SPARTA ARMORY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.51587,-89.72922,NG COMPRESSOR STATION TENN 527 PORT SULFUR LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
45.92792,-89.73094,LAKELAND - NOBLE F LEE MEMORIAL FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.17466,-89.74554,ELECTRICAL SUBSTATION CORDOVA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.07728,-89.76376,FMC WYOMING MANUFACTURING CENTER IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.85271,-89.76564,JSS LRRS QYB CARSR MEMPHIS TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.52203,-89.77125,BARABOO-WISCONSIN DELLS REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.82277,-89.77259,YALOBUSHA RIVER DAM (GRENADA),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.90208,-89.77698,NUCOR YAMATO STEEL AMOREL AR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.34824,-89.77940,JSS LRRS J-13 ARSR-4 SLIDELL LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.59250,-89.78454,NG COMPRESSOR STATION ALLP TAMPICO IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.90753,-89.78547,NG COMPRESSOR STATION TENN 847 COFFEEVILLE MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.97875,-89.78686,OLIVE BRANCH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.40886,-89.79742,LITTLE TALLAHATCHIE RIVER DAM (SARDIS),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.83244,-89.79817,GRENADA MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.32335,-89.80853,LOUISIANA ARNG CAMP VILLERE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.74166,-89.80918,NG COMPRESSOR STATION TRNK INDEPENDENCE MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.34633,-89.82081,SLIDELL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.69957,-89.82524,JSS LRRS QUZ CARSR HANNA CITY IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.44019,-89.82538,NG COMPRESSOR STATION GRLK WAKEFIELD MI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.86718,-89.83029,NG COMPRESSOR STATION SOUT TOCA LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.54517,-89.83519,SCOTT AFB - MIDAMERICA SAINT LOUIS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.36036,-89.83904,ALEXANDER FIELD SOUTH WOOD COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.86837,-89.83937,TPP ESSEX ESSEX MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.79912,-89.83996,YALOBUSHA RIVER I-55 MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.54096,-89.84205,POL STORAGE SCOTT AFB 2,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.94756,-89.84482,JSS LRRS QMH CARSR NEWPORT MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.54489,-89.84717,126TH ARW (KC-135R),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.54489,-89.84717,"375TH AMW (C-21A, C-40A, KC-135R, NC-21)",MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.54147,-89.85370,SCOTT AFB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.07872,-89.85460,TEXTRON NEW ORLEANS LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.20449,-89.85511,TPP BALDWIN ENERGY COMPLEX BALDWIN IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.54163,-89.85757,932ND AW (C-40C),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.53404,-89.85880,POL STORAGE SCOTT AFB 1,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.34278,-89.85988,NSA MIDSOUTH-NORTHSIDE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.86867,-89.86214,PERRYVILLE REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.53786,-89.86615,HQ USTRANSCOM,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.35664,-89.87042,MILLINGTON-MEMPHIS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.33130,-89.87073,NSA MIDSOUTH,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.35817,-89.87413,NG COMPRESSOR STATION NGPL 309 MARBLE HILL MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.75873,-89.87869,NG COMPRESSOR STATION SOUT GWINVILLE MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.02872,-89.90074,BNSF TENNESSEE YARD TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.02965,-89.90286,BNSF TOFC/COFC MEMPHIS TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.14898,-89.90584,YOCONA RIVER DAM (ENID),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.36430,-89.91218,LITTLE TALLAHATCHIE RIVER I-55 MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.28908,-89.91333,NG COMPRESSOR STATION SOUT RANKIN MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.02529,-89.91514,NASA ASSEMBLY FACILITY (MICHAUD) NEW ORLEANS LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.14971,-89.91607,YOCONA RIVER I-55 MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.33404,-89.92713,TPP BATESVILLE GENERATION FACILITY BATESVILLE MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.37031,-89.93541,NG COMPRESSOR STATION SOUT LACOMBE LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.93257,-89.94190,VALERO ENERGY MERAUX,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.96433,-89.94394,ARKANSAS INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
37.98411,-89.94617,KASKASKIA RIVER LOCK & DAM (JERRY D COSTELLO),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.66328,-89.94662,TPP PLUM POINT ENERGY STATION OSCEOLA AR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.60007,-89.94679,TPP SILVER CREEK PRENTISS MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.06739,-89.95530,ARTCC MEMPHIS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.17030,-89.95619,CSXT LEEWOOD YARD TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.02954,-89.96494,POL STORAGE MEMPHIS ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.02550,-89.96655,MEMPHIS ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.02676,-89.96739,164TH AW (C-17A),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.06440,-89.96843,MEMPHIS INTERNATIONAL CARGO AREA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.87820,-89.97180,NG COMPRESSOR STATION SOUT PICKENS MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.11549,-89.97195,NS FORREST YARD TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.91493,-89.97233,GULF INTRACOASTAL WATERWAY LOCK 04,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.93411,-89.97268,PBF CHALMETTE REFINING,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.68187,-89.97437,PHILLIPS 66 BELLE CHASSE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.04241,-89.97668,MEMPHIS INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.46541,-89.98467,TPP DUCK CREEK CANTON IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.96161,-90.00483,LOUISIANA ARNG JACKSON BARRACKS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.00784,-90.00666,CSXT GENTILLY YARD LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.12321,-90.01472,UP SARGENT YARD TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.82921,-90.01921,POL STORAGE NAS JRB NEW ORLEANS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.83433,-90.01984,159TH FW (F-15C/D),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.83136,-90.02087,NAS JRB NEW ORLEANS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.86111,-90.02426,TPP DELL POWER STATION DELL AR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.82214,-90.02621,CGAS NEW ORLEANS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.82721,-90.02659,NAS JRB NEW ORLEANS - ALVIN CALLENDER FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.96527,-90.02704,GULF INTRACOASTAL WATERWAY LOCK 03,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.04242,-90.02825,LAKEFRONT,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.99404,-90.03851,TPP TVA SOUTHAVEN COMBINED CYCLE SOUTHAVEN MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.97692,-90.04417,NS OLIVER YARD LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.32596,-90.04574,NG COMPRESSOR STATION SOUT PEARL RIVER MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.88992,-90.04600,SAINT LOUIS REGIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.14501,-90.04910,4ESS SWITCH (MMPHTNMA),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.15070,-90.04941,FRB BRANCH MEMPHIS TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.14895,-90.05227,MEMPHIS CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.78347,-90.06131,NG COMPRESSOR STATION FLDR 09 FRANKLINTON LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.15316,-90.06484,MISSISSIPPI RIVER I-40 TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.83780,-90.06780,PHILLIPS 66 WOOD RIVER,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.94904,-90.07123,FRB BRANCH NEW ORLEANS LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.20024,-90.07318,NG COMPRESSOR STATION NNAT SPRING GREEN WI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.29439,-90.07414,NG COMPRESSOR STATION TENN 063 BATESVILLE MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.31117,-90.07589,JACKSON-MEDGAR WILEY EVERS INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.07104,-90.07708,CN JOHNSTON YARD TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.95196,-90.07710,NEW ORLEANS CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.12867,-90.07719,MISSISSIPPI RIVER I-55 AR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
40.28049,-90.07957,TPP HAVANA HAVANA IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.32525,-90.08043,172ND AW (C-17A),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.32476,-90.08252,THOMPSON FIELD ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.08599,-90.08321,PREMCOR REFINING MEMPHIS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.90925,-90.08383,GULF INTRACOASTAL WATERWAY LOCK 05,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.32373,-90.08442,POL STORAGE THOMPSON FIELD ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
33.49331,-90.08668,GREENWOOD-LEFLORE,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.30167,-90.09292,NG COMPRESSOR STATION GSPL JACKSON MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.24669,-90.09479,MISSISSIPPI STATE EOC,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.89565,-90.09760,OLIN WINCHESTER EAST ALTON IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.51089,-90.10316,L3HARRIS MADISON MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.91530,-90.11216,NOPB FRANCE YARD LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.94079,-90.12020,TULANE UNIVERSITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.76246,-90.12150,COLDWATER RIVER DAM (ARKABUTLA),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.42510,-90.12572,NG COMPRESSOR STATION ANRP SARDIS MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.69580,-90.12839,US STEEL GRANITE CITY IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.59827,-90.12850,SOLVAY ALORTON PLANT IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
46.52747,-90.13139,GOGEBIC-IRON COUNTY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.31374,-90.13489,NUCOR STEEL FLOWOOD MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.97247,-90.13629,KCS WEST YARD LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.08869,-90.14023,NSWC CARDEROCK DET MEMPHIS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.58886,-90.14191,KCS GATEWAY YARD IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.02901,-90.14313,NG COMPRESSOR STATION GSPL HARRISVILLE MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.88494,-90.14594,ALTON STEEL ALTON IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.94783,-90.14740,TPP NINE MILE POINT WESTWEGO LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.07387,-90.14884,TPP ALLEN MEMPHIS TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.87002,-90.15113,MISSISSIPPI RIVER LOCK & DAM (26),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.03622,-90.15186,CSX/CN COFC MEMPHIS TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.25764,-90.15191,KCS/CN TOFC/COFC RICHLAND MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.89825,-90.15451,MISSISSIPPI RIVER LOCK & DAM (13),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.57036,-90.15508,SAINT LOUIS DOWNTOWN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
44.61855,-90.16201,NG COMPRESSOR STATION ANRP MARSHFIELD WI,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.67245,-90.16203,TRRA MADISON SHOP IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.66921,-90.16204,TRRA MADISON YARD IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.04873,-90.16446,NUCOR STEEL MEMPHIS TN,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
34.89902,-90.16532,NG COMPRESSOR STATION TXGS LAKE CORMORANT MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.32439,-90.16668,MISSISSIPPI NG JFHQ JACKSON MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.39179,-90.16871,NG COMPRESSOR STATION NGPL 110 GENESEO IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.37340,-90.16880,EATON AEROSPACE JACKSON MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.76459,-90.17288,MISSISSIPPI RIVER I-270 MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.66434,-90.17780,TPP VENICE VENICE IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
36.58571,-90.17781,TPP SAINT FRANCIS ENERGY FACILITY CAMPBELL MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.64591,-90.17841,MISSISSIPPI RIVER I-70 IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.60033,-90.17869,ELECTRICAL SUBSTATION CAHOKIA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
30.81896,-90.18086,NG COMPRESSOR STATION SOUT FRANKLINGTON LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.70191,-90.18146,MISSISSIPPI RIVER LOCK & DAM (27),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.30388,-90.18216,MISSISSIPPI STATE CAPITOL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.29775,-90.18245,JACKSON CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.61805,-90.18267,MISSISSIPPI RIVER I-64 MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.29917,-90.18569,4ESS SWITCH (JCSNMSPS),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.62880,-90.18793,FRB SAINT LOUIS MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.91737,-90.18863,BNSF AVONDALE YARD LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.32053,-90.18904,CN JACKSON YARD MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.97226,-90.19400,CN COFC NEW ORLEANS LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.97174,-90.19406,CN MAYS YARD LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.24680,-90.19893,NG COMPRESSOR STATION TRAN 070 TYLERTOWN MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.62678,-90.19944,SAINT LOUIS CITY HALL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.82661,-90.20046,TPP ARCHER DANIELS MIDLAND CLINTON CLINTON IA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.59086,-90.20860,NGA CAMPUS WEST,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.59182,-90.20923,NGA SAINT LOUIS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.64853,-90.20953,NGA NORTH SAINT LOUIS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.64785,-90.20975,NEW NGA CAMPUS WEST,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.52202,-90.21113,UP TOFC/COFC DUPO IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.69515,-90.21168,TRRA CARRIE AVENUE YARD MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.51567,-90.21424,UP DUPO YARD IL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.69205,-90.21523,NS COFC SAINT LOUIS MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.63381,-90.21570,4ESS SWITCH (STLSMO09),MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.21612,-90.21632,NG COMPRESSOR STATION TENN 524 LEEVILLE LA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.69499,-90.21875,NS LUTHER YARD MO,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
31.33174,-90.21937,NG COMPRESSOR STATION GSPL MCCOMB MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.37879,-90.21972,TPP HINDS ENERGY FACILITY JACKSON MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.33478,-90.22253,HAWKINS FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.33281,-90.22510,MISSISSIPPI ARNG AASF1 JACKSON,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.81463,-90.22606,UP CLINTON WEST YARDS IA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
38.63482,-90.23364,SAINT LOUIS UNIVERSITY,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
41.80792,-90.23383,TPP MILTON L KAPP CLINTON IA,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
35.13506,-90.23444,WEST MEMPHIS MUNICIPAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.93924,-90.25316,VOLK FIELD,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
43.93626,-90.25434,VOLK FIELD ANGB,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.99328,-90.25903,LOUIS ARMSTRONG NEW ORLEANS INTERNATIONAL,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
32.40762,-90.25915,NG COMPRESSOR STATION TETC CLINTON MS,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
29.44111,-90.26111,SOUTH LAFOURCHE - LEONARD MILLER JR,MI,98,"15,600",FilledAndOutlined,,,,,,,,,,,
